Syst,Gene,alphaLow,alpha,alphaHigh,thalfLowRaw,thalfRaw,thalfHighRaw,thalfLow,thalf,thalfHigh,Yeq,iterations,GoodMeanCounts,ss.abundance,syn.low,syn,syn.high
YOR329C,SCD5,0.109,0.1322,0.1643,4.2,5.2,6.4,4.4,5.5,6.8,2210.7,1000,1,3.998,0.436,0.529,0.657
YOR330C,MIP1,0.0887,0.1057,0.1222,5.7,6.6,7.8,6,7,8.5,4982,1000,1,2.888,0.256,0.305,0.353
YOR332W,VMA4,0.015,0.018,0.0206,33.6,38.5,46.1,50.4,62.5,85.1,13626.8,1000,1,25.67,0.385,0.462,0.529
YOR334W,MRS2,0.0757,0.085,0.0961,7.2,8.2,9.2,7.8,8.9,10.1,1417.3,1000,1,1.947,0.147,0.166,0.187
YOR336W,KRE5,0.0471,0.0561,0.0656,10.6,12.3,14.7,11.8,14.1,17.2,12478.5,996,1,2.394,0.113,0.134,0.157
YOR337W,TEA1,0.1008,0.1186,0.141,4.9,5.8,6.9,5.2,6.2,7.4,1980.5,1000,1,2.565,0.259,0.304,0.362
YOR338W,YOR338W,0.0502,0.0648,0.0815,8.5,10.7,13.8,9.3,12,16,75.6,1000,0,2.949,0.148,0.191,0.24
YOR340C,RPA43,0.0468,0.0538,0.0609,11.4,12.9,14.8,12.8,14.8,17.4,2655.8,1000,1,8.987,0.421,0.484,0.547
YOR342C,YOR342C,0.251,0.3016,0.3709,1.9,2.3,2.8,1.9,2.4,2.8,708.3,1000,1,18.64,4.679,5.622,6.914
YOR343C,YOR343C,0.0964,0.1232,0.1473,4.7,5.6,7.2,4.9,6,7.7,73.8,1000,0,0.333,0.032,0.041,0.049
YOR343W-B,YOR343W-B,0.1888,0.274,0.4898,1.4,2.5,3.7,1.4,2.6,3.8,268.8,1000,1,20.53,3.876,5.626,10.06
YOR344C,TYE7,0.2144,0.2771,0.3628,1.9,2.5,3.2,1.9,2.6,3.3,670.8,1000,1,22.88,4.905,6.34,8.301
YOR345C,YOR345C,0.0238,0.071,0.1253,5.5,9.8,29.1,5.9,10.8,40.9,59.7,1000,0,0.0672,0.002,0.005,0.008
YOR346W,REV1,0.076,0.0879,0.1014,6.8,7.9,9.1,7.3,8.6,10,3568.6,1000,1,3.88,0.295,0.341,0.394
YOR347C,PYK2,0.0533,0.0732,0.0924,7.5,9.5,13,8.1,10.5,15,7428.7,994,1,1.969,0.105,0.144,0.182
YOR348C,PUT4,0.0393,0.0618,0.0869,8,11.2,17.6,8.7,12.6,21.4,419.6,1000,0,0.4608,0.018,0.028,0.04
YOR349W,CIN1,0.1307,0.158,0.1941,3.6,4.4,5.3,3.7,4.6,5.6,1110.4,1000,1,1.662,0.217,0.263,0.323
YOR350C,MNE1,0.1231,0.1428,0.1638,4.2,4.9,5.6,4.4,5.1,6,1312.4,1000,1,0.9828,0.121,0.14,0.161
YOR352W,YOR352W,0.0432,0.0486,0.0552,12.6,14.3,16.1,14.3,16.6,19.1,907.8,1000,1,1.449,0.063,0.07,0.08
YOR353C,SOG2,0.086,0.0991,0.113,6.1,7,8.1,6.5,7.5,8.8,2409.7,1000,1,2.321,0.2,0.23,0.262
YOR354C,MSC6,0.0407,0.0511,0.0617,11.2,13.6,17,12.6,15.7,20.5,3918.5,1000,1,3.166,0.129,0.162,0.195
YOR355W,GDS1,0.123,0.1526,0.1886,3.7,4.5,5.6,3.8,4.8,6,7353.9,999,1,5.342,0.657,0.815,1.007
YOR356W,CIR2,0.0464,0.074,0.0966,7.2,9.4,14.9,7.7,10.3,17.6,2853.2,999,1,4.269,0.198,0.316,0.412
YOR357C,SNX3,0.0228,0.0261,0.0288,24.1,26.5,30.3,31.7,36,43.5,2097.6,1000,1,4.732,0.108,0.124,0.136
YOR358W,HAP5,0.045,0.0592,0.0727,9.5,11.7,15.4,10.5,13.2,18.2,593.5,1000,1,1.195,0.054,0.071,0.087
YOR359W,VTS1,0.2913,0.4948,0.831,0.8,1.4,2.4,0.8,1.4,2.4,983.8,997,1,5.686,1.656,2.814,4.725
YOR360C,PDE2,0.0418,0.0528,0.0654,10.6,13.1,16.6,11.8,15.1,19.8,3968.7,1000,1,5.355,0.224,0.283,0.35
YOR361C,PRT1,0.0586,0.0694,0.0807,8.6,10,11.8,9.4,11.1,13.4,21522.1,657,1,17.26,1.012,1.198,1.393
YOR362C,PRE10,0.0481,0.0639,0.079,8.8,10.8,14.4,9.6,12.2,16.8,7290.7,1000,1,11.94,0.574,0.763,0.943
YOR363C,PIP2,0.1014,0.1171,0.134,5.2,5.9,6.8,5.5,6.3,7.3,1847.9,1000,1,1.501,0.152,0.176,0.201
YOR364W,YOR364W,0.1076,0.147,0.1868,3.7,4.7,6.4,3.9,4.9,6.9,44.4,1000,0,0.531,0.057,0.078,0.099
YOR366W,YOR366W,0.0296,0.0371,0.0455,15.2,18.7,23.4,17.9,22.9,30.5,99.9,1000,0,0.24,0.007,0.009,0.011
YOR367W,SCP1,0.0275,0.0337,0.0407,17,20.6,25.2,20.5,25.9,33.7,908.8,1000,1,4.988,0.137,0.168,0.203
YOR368W,RAD17,0.035,0.0415,0.048,14.4,16.7,19.8,16.9,20.1,24.7,790.2,1000,1,1.485,0.052,0.062,0.071
YOR370C,MRS6,0.0788,0.0901,0.1056,6.6,7.7,8.8,7,8.3,9.6,9559.2,988,1,7.911,0.623,0.713,0.835
YOR371C,GPB1,0.0793,0.092,0.1091,6.4,7.5,8.7,6.8,8.1,9.6,5353.2,1000,1,3.171,0.252,0.292,0.346
YOR372C,NDD1,0.1438,0.1821,0.2611,2.7,3.8,4.8,2.7,4,5.1,1847.3,1000,1,2.539,0.365,0.462,0.663
YOR373W,NUD1,0.0933,0.111,0.1343,5.2,6.2,7.4,5.4,6.7,8,2171.4,1000,1,1.47,0.137,0.163,0.197
YOR374W,ALD4,0.0552,0.0813,0.1071,6.5,8.5,12.6,6.9,9.3,14.3,9377.4,860,1,5.538,0.306,0.45,0.593
YOR375C,GDH1,0.04,0.0556,0.0691,10,12.5,17.3,11.1,14.2,20.9,6027.3,1000,1,12.53,0.501,0.697,0.866
YOR376W-A,YOR376W-A,0.0807,0.0944,0.1095,6.3,7.3,8.6,6.8,7.9,9.4,351.6,1000,1,0.198,0.016,0.019,0.022
YOR377W,ATF1,0.0887,0.1025,0.1191,5.8,6.8,7.8,6.2,7.3,8.5,2228.7,1000,1,1.933,0.172,0.198,0.23
YOR378W,YOR378W,0.0981,0.1273,0.1713,4,5.4,7.1,4.2,5.8,7.6,131.5,1000,0,0.4752,0.047,0.06,0.081
YOR380W,RDR1,0.0773,0.0938,0.1086,6.4,7.4,9,6.8,8,9.8,973.7,1000,1,1.207,0.093,0.113,0.131
YOR381W,FRE3,0.0772,0.0921,0.1129,6.1,7.5,9,6.5,8.1,9.9,861,1000,1,1.076,0.083,0.099,0.122
YOR382W,FIT2,0.0609,0.086,0.1128,6.1,8.1,11.4,6.5,8.8,12.8,326.5,1000,1,10.56,0.643,0.909,1.192
YOR383C,FIT3,0.143,0.1759,0.2155,3.2,3.9,4.8,3.3,4.1,5.1,661.9,1000,1,15.16,2.168,2.666,3.267
YOR384W,FRE5,0.06,0.1025,0.1311,5.3,6.8,11.6,5.6,7.3,13.1,22.3,1000,0,0.4458,0.027,0.046,0.058
YOR385W,YOR385W,0.0446,0.0549,0.066,10.5,12.6,15.6,11.7,14.4,18.4,721.3,1000,1,2.246,0.1,0.123,0.148
YOR386W,PHR1,0.0881,0.1087,0.1306,5.3,6.4,7.9,5.6,6.8,8.5,1075.1,1000,1,1.031,0.091,0.112,0.135
YOR389W,YOR389W,0.0495,0.0724,0.0949,7.3,9.6,14,7.9,10.6,16.3,160.1,1000,0,1.689,0.084,0.122,0.16
YOR390W,YOR390W,0.0638,0.0888,0.1109,6.2,7.8,10.9,6.7,8.5,12.2,456.5,1000,1,0.69,0.044,0.061,0.077
YPL001W,HAT1,0.0208,0.0256,0.0314,22.1,27,33.3,28.3,37,49.9,1613.3,1000,1,1.754,0.036,0.045,0.055
YPL002C,SNF8,0.0337,0.0391,0.0436,15.9,17.7,20.6,18.9,21.5,25.8,1149.7,1000,1,3.283,0.111,0.128,0.143
YPL003W,ULA1,0.064,0.0758,0.0883,7.9,9.1,10.8,8.5,10.1,12.1,1915.2,1000,1,2.116,0.135,0.16,0.187
YPL005W,AEP3,0.0608,0.0695,0.0788,8.8,10,11.4,9.6,11.1,12.9,697.5,1000,1,1.232,0.075,0.086,0.097
YPL006W,NCR1,0.0423,0.0508,0.0592,11.7,13.6,16.4,13.3,15.8,19.6,12932.4,1000,1,2.79,0.118,0.142,0.165
YPL007C,TFC8,0.0447,0.0572,0.0685,10.1,12.1,15.5,11.2,13.8,18.3,1465.2,1000,1,1.75,0.078,0.1,0.12
YPL008W,CHL1,0.0739,0.0873,0.0998,6.9,7.9,9.4,7.5,8.6,10.3,2277.3,1000,1,1.725,0.128,0.151,0.172
YPL009C,TAE2,0.0854,0.0996,0.1182,5.9,7,8.1,6.2,7.5,8.8,6904.5,999,1,9.119,0.779,0.908,1.078
YPL011C,TAF3,0.0477,0.0544,0.0608,11.4,12.7,14.5,12.9,14.6,17,1800.2,1000,1,2.796,0.133,0.152,0.17
YPL012W,RRP12,0.1108,0.1369,0.1607,4.3,5.1,6.3,4.5,5.3,6.7,8457.9,991,1,8.112,0.899,1.111,1.304
YPL013C,MRPS16,0.0614,0.0753,0.0902,7.7,9.2,11.3,8.3,10.1,12.7,500.2,1000,1,21.55,1.323,1.623,1.944
YPL014W,YPL014W,0.1797,0.2743,0.3835,1.8,2.5,3.9,1.8,2.6,4,737.9,1000,1,3.326,0.598,0.912,1.275
YPL015C,HST2,0.0493,0.0653,0.0791,8.8,10.6,14.1,9.6,11.9,16.3,6242.3,1000,1,4.473,0.221,0.292,0.354
YPL016W,SWI1,0.1655,0.2084,0.255,2.7,3.3,4.2,2.8,3.4,4.4,1886.6,1000,1,2.7,0.447,0.563,0.689
YPL017C,IRC15,0.0463,0.0735,0.1018,6.8,9.4,15,7.3,10.4,17.6,1376,998,1,0.1572,0.007,0.012,0.016
YPL018W,CTF19,0.0804,0.0925,0.1052,6.6,7.5,8.6,7,8.1,9.4,917.2,1000,1,0.594,0.048,0.055,0.062
YPL020C,ULP1,0.0806,0.105,0.1297,5.3,6.6,8.6,5.6,7.1,9.4,643.1,1000,1,3.335,0.269,0.35,0.433
YPL022W,RAD1,0.0621,0.072,0.082,8.5,9.6,11.2,9.2,10.7,12.6,7286.6,1000,1,3.236,0.201,0.233,0.265
YPL023C,MET12,0.0646,0.0769,0.0905,7.7,9,10.7,8.3,9.9,12,5233.2,1000,1,3.566,0.23,0.274,0.323
YPL024W,RMI1,0.0371,0.0453,0.052,13.3,15.3,18.7,15.4,18.1,22.9,1413.8,1000,1,1.992,0.074,0.09,0.104
YPL025C,YPL025C,0.048,0.0723,0.0981,7.1,9.6,14.4,7.6,10.6,16.8,102.5,1000,0,0.213,0.01,0.015,0.021
YPL026C,SKS1,0.0777,0.0899,0.102,6.8,7.7,8.9,7.3,8.3,9.8,2796.4,1000,1,3.895,0.303,0.35,0.397
YPL029W,SUV3,0.0845,0.1019,0.1177,5.9,6.8,8.2,6.3,7.3,8.9,1177.1,1000,1,1.618,0.137,0.165,0.191
YPL030W,TRM44,0.0999,0.1171,0.1346,5.1,5.9,6.9,5.4,6.3,7.5,960.8,1000,1,2.949,0.295,0.345,0.397
YPL031C,PHO85,0.0452,0.0554,0.0653,10.6,12.5,15.4,11.9,14.3,18.1,2902.9,1000,1,2.571,0.116,0.142,0.168
YPL032C,SVL3,0.1411,0.168,0.205,3.4,4.1,4.9,3.5,4.3,5.2,6195.3,1000,1,5.921,0.835,0.995,1.214
YPL034W,YPL034W,0.0428,0.0495,0.0568,12.2,14,16.2,13.9,16.3,19.3,411.9,1000,1,1.112,0.048,0.055,0.063
YPL036W,PMA2,0.0454,0.0583,0.07,9.9,11.9,15.3,11,13.5,18,2643.9,1000,1,0.6342,0.029,0.037,0.044
YPL037C,EGD1,0.0153,0.0184,0.021,33,37.6,45.2,49.1,60.2,82.3,20735.2,1000,1,54.07,0.827,0.995,1.135
YPL038W,MET31,0.0526,0.0618,0.0706,9.8,11.2,13.2,10.9,12.6,15.2,337.7,1000,1,3.441,0.181,0.213,0.243
YPL039W,YPL039W,0.0672,0.0809,0.0961,7.2,8.6,10.3,7.8,9.4,11.5,647.6,1000,1,2.403,0.162,0.194,0.231
YPL040C,ISM1,0.0841,0.0998,0.1171,5.9,6.9,8.2,6.3,7.5,9,2480.6,1000,1,1.315,0.111,0.131,0.154
YPL041C,YPL041C,0.0572,0.0662,0.0746,9.3,10.5,12.1,10.2,11.7,13.8,734.6,1000,1,1.1,0.063,0.073,0.082
YPL042C,SSN3,0.0711,0.0829,0.094,7.4,8.4,9.8,8,9.1,10.8,1781.5,1000,1,2.253,0.16,0.187,0.212
YPL043W,NOP4,0.1023,0.1252,0.1465,4.7,5.5,6.8,5,5.9,7.3,1583.3,1000,1,7.918,0.81,0.991,1.16
YPL045W,VPS16,0.0967,0.1127,0.1292,5.4,6.1,7.2,5.7,6.5,7.7,1742.4,1000,1,2.163,0.209,0.244,0.28
YPL046C,ELC1,0.0327,0.0372,0.0425,16.3,18.6,21.2,19.5,22.8,26.8,372.1,1000,0,1.572,0.051,0.058,0.067
YPL047W,SGF11,0.0646,0.0797,0.0963,7.2,8.7,10.7,7.8,9.5,12,731,1000,1,2.647,0.171,0.211,0.255
YPL048W,CAM1,0.0239,0.0352,0.048,14.4,19.7,29,16.9,24.5,40.8,17718.2,838,1,16.94,0.405,0.596,0.813
YPL049C,DIG1,0.0643,0.0838,0.1046,6.6,8.3,10.8,7.1,9,12.1,2256,1000,1,7.308,0.47,0.612,0.764
YPL050C,MNN9,0.0599,0.0694,0.0777,8.9,10,11.6,9.8,11.1,13.1,7764.8,1000,1,8.17,0.489,0.567,0.635
YPL051W,ARL3,0.0371,0.0418,0.0463,15,16.6,18.7,17.6,19.8,23,541.6,1000,1,2.497,0.093,0.104,0.116
YPL052W,OAZ1,0.0149,0.0177,0.0202,34.4,39.2,46.5,52.2,64.4,86.6,568.9,1000,0,2.811,0.042,0.05,0.057
YPL053C,KTR6,0.0571,0.0687,0.0807,8.6,10.1,12.1,9.4,11.2,13.8,5238,1000,1,5.954,0.34,0.409,0.481
YPL055C,LGE1,0.0753,0.0925,0.1138,6.1,7.5,9.2,6.5,8.1,10.1,796.5,1000,1,2.025,0.153,0.187,0.23
YPL056C,LCL1,0.0699,0.0989,0.1323,5.2,7,9.9,5.5,7.5,11,163.6,1000,0,0.8298,0.058,0.082,0.11
YPL057C,SUR1,0.07,0.0808,0.0909,7.6,8.6,9.9,8.3,9.4,11,3139.5,1000,1,4.783,0.335,0.387,0.435
YPL058C,PDR12,0.0791,0.0924,0.1057,6.6,7.5,8.8,7,8.1,9.6,10725.7,997,1,6.339,0.501,0.586,0.67
YPL059W,GRX5,0.0226,0.0262,0.0291,23.8,26.5,30.7,31.2,36,44.3,2214.5,1000,1,7.777,0.176,0.204,0.226
YPL060C-A,YPL060C-A,0.0454,0.0663,0.0891,7.8,10.5,15.3,8.4,11.7,18,74,1000,0,0.165,0.007,0.011,0.015
YPL060W,MFM1,0.0368,0.0412,0.0456,15.2,16.8,18.9,17.9,20.2,23.2,623.8,1000,1,1.046,0.038,0.043,0.048
YPL063W,TIM50,0.0628,0.0786,0.0942,7.4,8.8,11,7.9,9.7,12.4,3494.5,1000,1,7.269,0.457,0.571,0.685
YPL064C,CWC27,0.0548,0.0665,0.079,8.8,10.4,12.6,9.6,11.6,14.5,1130.3,1000,1,3.08,0.169,0.205,0.243
YPL065W,VPS28,0.03,0.0354,0.0413,16.8,19.6,23.1,20.1,24.3,30.1,323.5,1000,0,2.029,0.061,0.072,0.084
YPL066W,RGL1,0.2127,0.2521,0.3062,2.3,2.8,3.3,2.3,2.8,3.4,776.1,1000,1,4.064,0.864,1.024,1.244
YPL067C,YPL067C,0.0381,0.0534,0.0688,10.1,13,18.2,11.2,14.9,22.2,937.1,1000,1,1.727,0.066,0.092,0.119
YPL068C,YPL068C,0.1785,0.2352,0.3304,2.1,2.9,3.9,2.1,3,4,246.6,1000,1,2.782,0.497,0.654,0.919
YPL069C,BTS1,0.0739,0.0847,0.0954,7.3,8.2,9.4,7.8,8.9,10.3,945.3,1000,1,1.54,0.114,0.131,0.147
YPL070W,MUK1,0.08,0.093,0.1064,6.5,7.5,8.7,7,8.1,9.5,1262.5,1000,1,2.493,0.199,0.232,0.265
YPL071C,YPL071C,0.0322,0.0423,0.0537,12.9,16.4,21.5,14.8,19.6,27.3,644.3,1000,1,3.331,0.107,0.141,0.179
YPL072W,UBP16,0.0899,0.1018,0.1141,6.1,6.8,7.7,6.5,7.3,8.3,655.1,1000,1,1.284,0.115,0.131,0.147
YPL074W,YTA6,0.0851,0.1036,0.1233,5.6,6.7,8.1,6,7.2,8.9,2080.7,1000,1,1.824,0.155,0.189,0.225
YPL075W,GCR1,0.1077,0.1251,0.1435,4.8,5.5,6.4,5.1,5.9,6.9,3963.5,1000,1,2.959,0.319,0.37,0.425
YPL076W,GPI2,0.1065,0.1339,0.158,4.4,5.2,6.5,4.6,5.5,7,431.2,1000,1,1.502,0.16,0.201,0.237
YPL077C,YPL077C,0.0643,0.0872,0.1111,6.2,8,10.8,6.7,8.6,12.1,317.5,1000,1,0.5808,0.037,0.051,0.065
YPL078C,ATP4,0.0315,0.0397,0.0464,15,17.5,22,17.6,21.2,28.2,8011.9,1000,1,16.3,0.513,0.647,0.756
YPL079W,RPL21B,0.017,0.0201,0.0226,30.7,34.5,40.9,44.2,52.5,68.9,14868.6,1000,1,75.36,1.281,1.515,1.703
YPL081W,RPS9A,0.0283,0.0323,0.0362,19.2,21.5,24.5,23.7,27.3,32.4,4221.7,1000,1,24.58,0.696,0.794,0.89
YPL082C,MOT1,0.0975,0.112,0.1274,5.4,6.2,7.1,5.8,6.6,7.7,16396.6,776,1,3.619,0.353,0.405,0.461
YPL083C,SEN54,0.0676,0.0824,0.0978,7.1,8.4,10.3,7.6,9.2,11.4,1204.7,1000,1,1.455,0.098,0.12,0.142
YPL084W,BRO1,0.0846,0.1026,0.1219,5.7,6.8,8.2,6,7.2,8.9,3623.7,1000,1,2.543,0.215,0.261,0.31
YPL085W,SEC16,0.0704,0.0855,0.1072,6.5,8.1,9.8,6.9,8.8,10.9,15172,601,1,3.519,0.248,0.301,0.377
YPL086C,ELP3,0.0541,0.0624,0.0709,9.8,11.1,12.8,10.8,12.5,14.7,2944.8,1000,1,4.008,0.217,0.25,0.284
YPL087W,YDC1,0.0352,0.0466,0.056,12.4,14.9,19.7,14.1,17.5,24.5,1714.9,1000,1,4.883,0.172,0.228,0.273
YPL088W,YPL088W,0.0382,0.0476,0.0567,12.2,14.6,18.1,13.9,17,22.1,529.7,1000,1,12.85,0.491,0.612,0.729
YPL089C,RLM1,0.1688,0.2283,0.3014,2.3,3,4.1,2.4,3.1,4.3,614.6,1000,1,4.969,0.839,1.134,1.498
YPL091W,GLR1,0.0383,0.0479,0.0575,12.1,14.5,18.1,13.7,16.9,22.1,7874,1000,1,7.871,0.302,0.377,0.453
YPL092W,SSU1,0.0388,0.0483,0.0574,12.1,14.4,17.9,13.7,16.8,21.7,3553.2,1000,1,5.578,0.216,0.269,0.32
YPL093W,NOG1,0.0625,0.0708,0.0804,8.6,9.8,11.1,9.4,10.9,12.5,11387.6,1000,1,12.51,0.782,0.885,1.005
YPL094C,SEC62,0.0428,0.0557,0.0687,10.1,12.4,16.2,11.2,14.2,19.3,7189.6,1000,1,11.76,0.503,0.655,0.808
YPL095C,EEB1,0.0281,0.0319,0.0351,19.8,21.7,24.7,24.6,27.7,32.7,1136.4,1000,1,2.16,0.061,0.069,0.076
YPL096C-A,ERI1,0.0147,0.0175,0.0205,33.8,39.6,47.2,50.9,65.3,89,288.5,1000,0,6.181,0.091,0.108,0.127
YPL096W,PNG1,0.0591,0.0758,0.0922,7.5,9.1,11.7,8.1,10.1,13.3,768.2,1000,1,2.235,0.132,0.169,0.206
YPL097W,MSY1,0.0439,0.051,0.0576,12,13.6,15.8,13.7,15.7,18.7,1346.1,1000,1,1.574,0.069,0.08,0.091
YPL098C,MGR2,0.0158,0.0185,0.0207,33.5,37.5,43.8,50.3,59.8,77.7,2254.3,1000,1,8.188,0.129,0.152,0.17
YPL099C,AIM43,0.0223,0.0271,0.0321,21.6,25.6,31.2,27.5,34.4,45.2,580.2,1000,1,1.902,0.042,0.052,0.061
YPL100W,ATG21,0.0495,0.0569,0.0645,10.7,12.2,14,12,13.9,16.3,1490.9,1000,1,2.098,0.104,0.119,0.135
YPL101W,ELP4,0.0564,0.0694,0.0824,8.4,10,12.3,9.2,11.1,14,3159.8,1000,1,2.405,0.136,0.167,0.198
YPL102C,YPL102C,0.06,0.3381,0.4047,1.7,2,11.6,1.7,2.1,13.1,6.6,1000,0,0.027,0.002,0.009,0.011
YPL103C,FMP30,0.0522,0.0609,0.0688,10.1,11.4,13.3,11.2,12.8,15.3,1596.8,1000,1,1.57,0.082,0.096,0.108
YPL104W,MSD1,0.0654,0.0815,0.0973,7.1,8.5,10.6,7.7,9.3,11.8,1950.5,1000,1,1.623,0.106,0.132,0.158
YPL105C,SYH1,0.1036,0.1247,0.1503,4.6,5.6,6.7,4.8,5.9,7.2,2718.6,1000,1,8.121,0.841,1.013,1.221
YPL107W,YPL107W,0.042,0.0539,0.0653,10.6,12.9,16.5,11.9,14.7,19.7,915,1000,1,1.972,0.083,0.106,0.129
YPL108W,YPL108W,0.0434,0.0526,0.0626,11.1,13.2,16,12.4,15.2,19,203.3,1000,0,1.121,0.049,0.059,0.07
YPL109C,YPL109C,0.0525,0.0663,0.0813,8.5,10.4,13.2,9.3,11.7,15.2,1235,1000,1,0.6588,0.035,0.044,0.054
YPL110C,GDE1,0.0765,0.0932,0.1088,6.4,7.4,9.1,6.8,8,10,2483.6,1000,1,1.857,0.142,0.173,0.202
YPL111W,CAR1,0.0664,0.0867,0.107,6.5,8,10.4,6.9,8.7,11.7,1531.4,1000,1,6.251,0.415,0.542,0.669
YPL112C,PEX25,0.045,0.05,0.0547,12.7,13.9,15.4,14.5,16.1,18.2,2680.7,1000,1,4.02,0.181,0.201,0.22
YPL113C,YPL113C,0.0509,0.0793,0.1098,6.3,8.7,13.6,6.7,9.6,15.7,160.5,1000,0,0.963,0.049,0.076,0.106
YPL114W,YPL114W,0.0773,0.0906,0.1064,6.5,7.7,9,7,8.3,9.9,221.9,1000,0,0.459,0.035,0.042,0.049
YPL115C,BEM3,0.1204,0.1475,0.1965,3.5,4.7,5.8,3.7,4.9,6.1,4778.4,1000,1,2.894,0.348,0.427,0.569
YPL116W,HOS3,0.0747,0.0876,0.1,6.9,7.9,9.3,7.4,8.6,10.2,3815.3,1000,1,2.009,0.15,0.176,0.201
YPL117C,IDI1,0.0284,0.0325,0.0366,18.9,21.3,24.4,23.3,27.1,32.2,6297.1,1000,1,12.37,0.351,0.402,0.453
YPL118W,MRP51,0.0445,0.0518,0.0591,11.7,13.4,15.6,13.3,15.4,18.4,3304.7,1000,1,5.918,0.263,0.307,0.35
YPL119C,DBP1,0.0572,0.0765,0.0951,7.3,9.1,12.1,7.9,10,13.8,1714.8,1000,1,0.6678,0.038,0.051,0.064
YPL119C-A,YPL119C-A,0.0463,0.0657,0.0855,8.1,10.6,15,8.8,11.8,17.6,121.1,1000,0,0.273,0.013,0.018,0.023
YPL120W,VPS30,0.0917,0.1045,0.1192,5.8,6.6,7.6,6.2,7.1,8.2,834.7,1000,1,1,0.092,0.105,0.119
YPL122C,TFB2,0.0805,0.0939,0.1079,6.4,7.4,8.6,6.9,8,9.4,935.8,1000,1,2.332,0.188,0.219,0.252
YPL123C,RNY1,0.037,0.0423,0.0476,14.6,16.4,18.7,17,19.6,23,1172.3,1000,1,1.33,0.049,0.056,0.063
YPL124W,SPC29,0.0742,0.0961,0.1187,5.8,7.2,9.3,6.2,7.8,10.3,197.2,1000,0,0.897,0.067,0.086,0.107
YPL125W,KAP120,0.0703,0.088,0.1042,6.6,7.9,9.9,7.1,8.5,10.9,5470.9,1000,1,3.149,0.221,0.277,0.328
YPL126W,NAN1,0.1015,0.1223,0.1487,4.7,5.7,6.8,4.9,6,7.3,9085.7,948,1,7.668,0.778,0.938,1.14
YPL127C,HHO1,0.0459,0.0653,0.0869,8,10.6,15.1,8.7,11.9,17.8,2747.9,1000,1,7.704,0.354,0.503,0.67
YPL128C,TBF1,0.0893,0.1034,0.1196,5.8,6.7,7.8,6.1,7.2,8.4,5261.7,1000,1,2.568,0.229,0.266,0.307
YPL129W,TAF14,0.0298,0.0337,0.0372,18.6,20.6,23.3,22.9,25.8,30.3,2752.6,1000,1,6.144,0.183,0.207,0.229
YPL132W,COX11,0.0688,0.0804,0.0919,7.5,8.6,10.1,8.2,9.4,11.2,918.7,1000,1,2.686,0.185,0.216,0.247
YPL133C,RDS2,0.0816,0.1009,0.1221,5.7,6.9,8.5,6,7.4,9.3,763.4,1000,1,1.514,0.124,0.153,0.185
YPL134C,ODC1,0.042,0.0684,0.0928,7.5,10.1,16.5,8.1,11.3,19.7,940.3,999,1,2.51,0.105,0.172,0.233
YPL135W,ISU1,0.0469,0.0588,0.0722,9.6,11.8,14.8,10.6,13.4,17.3,2722.9,1000,1,13.94,0.654,0.82,1.007
YPL137C,GIP3,0.0837,0.0972,0.1252,5.5,7.1,8.3,5.9,7.7,9,13176.3,756,1,3.419,0.286,0.332,0.428
YPL138C,SPP1,0.0697,0.0837,0.099,7,8.3,9.9,7.5,9,11,736.3,1000,1,2.286,0.159,0.191,0.226
YPL139C,UME1,0.0709,0.084,0.0958,7.2,8.3,9.8,7.8,9,10.8,1482,1000,1,3.125,0.222,0.263,0.299
YPL140C,MKK2,0.069,0.0802,0.0928,7.5,8.6,10,8.1,9.5,11.2,1286.2,1000,1,1.559,0.108,0.125,0.145
YPL141C,FRK1,0.1582,0.2137,0.3317,2.1,3.2,4.4,2.1,3.4,4.6,2278.7,1000,1,1.703,0.269,0.364,0.565
YPL143W,RPL33A,0.0138,0.0162,0.0181,38.2,42.8,50.3,61.7,74.6,100.9,20249.7,1000,1,119.9,1.654,1.942,2.17
YPL144W,POC4,0.0153,0.0181,0.0206,33.6,38.3,45.3,50.5,61.8,82.5,1283.5,1000,1,2.084,0.032,0.038,0.043
YPL145C,KES1,0.057,0.0669,0.0831,8.3,10.4,12.2,9.1,11.5,13.8,15252.2,901,1,5.194,0.296,0.348,0.432
YPL146C,NOP53,0.0329,0.0423,0.0532,13,16.4,21,15,19.6,26.6,1482.7,1000,1,9.783,0.322,0.414,0.521
YPL147W,PXA1,0.0553,0.0652,0.0782,8.9,10.6,12.5,9.7,11.9,14.3,607.8,1000,1,0.8022,0.044,0.052,0.063
YPL148C,PPT2,0.0242,0.0283,0.0326,21.2,24.5,28.7,26.9,32.4,40.1,560.2,1000,1,1.314,0.032,0.037,0.043
YPL149W,ATG5,0.0194,0.0224,0.0253,27.4,31,35.8,37.6,44.8,55.6,1329.9,1000,1,2.376,0.046,0.053,0.06
YPL150W,YPL150W,0.0904,0.1061,0.1222,5.7,6.5,7.7,6,7,8.3,2685,1000,1,1.834,0.166,0.195,0.224
YPL151C,PRP46,0.0606,0.0751,0.0948,7.3,9.2,11.4,7.9,10.2,12.9,1220,1000,1,2.269,0.138,0.17,0.215
YPL152W,RRD2,0.0388,0.0441,0.0484,14.3,15.7,17.9,16.7,18.6,21.8,1422.2,1000,1,1.405,0.055,0.062,0.068
YPL153C,RAD53,0.0763,0.0941,0.1123,6.2,7.4,9.1,6.6,8,10,2200.2,1000,1,0.7632,0.058,0.072,0.086
